,ytest,DTR,MLR,ANN,SVR,winner
1990,36.79999923706055,35.735897553272736,34.046875,34.06163787841797,34.194788576836146,DTR
1991,32.0,29.321052651656302,23.9921875,24.10614013671875,24.25412462202523,DTR
1992,21.0,22.27499993642171,27.50390625,26.75369644165039,28.00463385753759,DTR
1993,32.599998474121094,32.96235302195829,32.36328125,34.12255096435547,32.63028842459147,SVR
1994,29.799999237060547,30.806249856948853,29.77734375,29.45799446105957,29.89976361757677,MLR
1995,23.100000381469727,25.69444423251682,29.40625,28.51991844177246,29.611107569420696,DTR
1996,31.0,32.643749952316284,30.4609375,31.53687858581543,31.145663455576532,SVR
1997,34.79999923706055,32.91250028610229,34.0546875,32.96399688720703,33.03835589809242,MLR
1998,26.5,25.06666660308838,29.84375,29.748079299926758,30.58718583905417,DTR
1999,30.799999237060547,31.470588010900162,31.05859375,30.54425621032715,31.01479457362924,SVR
2000,24.399999618530273,23.51111094156901,25.3828125,25.150375366210938,24.00469990350272,SVR
2001,32.0,34.47158472655249,31.14453125,33.27365493774414,32.82577090373249,SVR
2002,26.899999618530273,24.94545468417081,24.65234375,24.401243209838867,23.83880053698578,DTR
2003,32.400001525878906,33.02307715782752,37.3203125,32.97935485839844,33.84161002040562,ANN
2004,39.70000076293945,37.83333365122477,35.07421875,35.230567932128906,36.64650906125721,DTR
2005,34.400001525878906,34.47187513113022,35.7265625,33.29856872558594,34.632941752920146,DTR
2006,30.200000762939453,32.91250028610229,34.6796875,33.061222076416016,34.35753306336778,DTR
2007,32.79999923706055,33.4533332824707,33.375,34.17381286621094,32.71619118557971,SVR
2008,33.0,32.173170741011454,32.0546875,33.06028747558594,31.574098012227473,ANN
2009,26.299999237060547,27.927083214124043,28.1015625,27.037158966064453,27.98496640324201,ANN
2010,28.100000381469727,28.824999809265137,29.5390625,28.8514404296875,30.019808288560856,DTR
2011,25.399999618530273,27.029411989099838,29.08984375,27.74744415283203,29.309193940177913,DTR
2012,32.79999923706055,32.173170741011454,34.1484375,33.030540466308594,33.29795934238515,ANN
2013,33.400001525878906,32.722222328186035,32.796875,32.63966751098633,34.26252708982592,MLR
2014,35.099998474121094,34.47158472655249,32.359375,33.20557403564453,33.88565995234934,DTR
2015,34.29999923706055,30.840476217724028,29.42578125,28.15212631225586,30.634266175131238,DTR
2016,35.20000076293945,34.47158472655249,31.1171875,32.307647705078125,31.902361093680746,DTR
2017,34.29999923706055,34.99999974568685,33.62890625,35.23725128173828,33.388267273230795,MLR
2018,39.099998474121094,37.1999998826247,33.484375,34.133548736572266,34.07870360303655,DTR
2019,23.899999618530273,22.176470588235293,28.09765625,27.873870849609375,27.741137149085667,DTR
2020,34.900001525878906,33.535294252283435,32.04296875,33.12559509277344,32.44066164833253,DTR
2021,31.899999618530273,32.173170741011454,34.140625,33.15968322753906,33.24386165578515,DTR
2022,35.79999923706055,34.46333306630452,34.4140625,33.48017501831055,33.25536650761559,DTR
2023,37.099998474121094,34.788888931274414,39.47265625,39.63572311401367,39.68311027317582,DTR
2024,40.20000076293945,40.35000038146973,37.79296875,36.85688781738281,39.0128147426765,DTR
2025,29.399999618530273,28.61333351135254,30.859375,29.91094207763672,29.797062148426534,SVR
2026,22.0,23.257142838977632,29.86328125,29.116313934326172,31.431364615777895,DTR
2027,29.0,30.469230798574593,28.50390625,27.803071975708008,28.86336851727429,SVR
2028,22.100000381469727,23.31874990463257,24.8515625,24.33747673034668,23.094585108099686,SVR
2029,27.700000762939453,27.6500000112197,29.546875,28.87566566467285,29.431009116281828,DTR
2030,34.400001525878906,35.85000038146973,32.9609375,32.628929138183594,34.752365147170195,SVR
2031,26.399999618530273,26.199999809265137,31.0703125,31.363990783691406,31.530486013021182,DTR
2032,23.700000762939453,24.67777771419949,24.4453125,24.02042579650879,23.77057260571093,SVR
2033,32.5,34.18437486886978,34.28125,33.51640701293945,34.191240381482274,ANN
2034,23.799999237060547,29.223077040452225,27.49609375,27.576295852661133,27.777762603038347,MLR
2035,29.600000381469727,25.637499809265137,32.12890625,31.391963958740234,32.9263793640654,ANN
2036,21.299999237060547,23.31666667373092,23.6171875,23.145362854003906,22.26188470842223,SVR
2037,23.200000762939453,23.49687498807907,27.4765625,26.363487243652344,27.11474279661296,DTR
2038,27.5,28.459999720255535,33.4140625,33.34135818481445,35.266381501792125,DTR
2039,25.399999618530273,26.29374998807907,29.7265625,28.523733139038086,30.40551268163324,DTR
2040,26.5,25.699999959845293,27.81640625,26.244150161743164,28.628195261059325,ANN
2041,31.299999237060547,31.82999954223633,33.671875,33.38216018676758,33.604360993087035,DTR
2042,30.0,33.683333502875435,32.86328125,33.22890090942383,33.448101977599734,MLR
2043,28.799999237060547,28.459999720255535,34.41796875,33.223365783691406,35.086235050462186,DTR
2044,35.099998474121094,35.735897553272736,33.25390625,34.96109390258789,33.42303622499461,ANN
2045,27.100000381469727,26.785714285714285,28.41015625,28.5717830657959,28.09003396013774,DTR
2046,35.900001525878906,35.16521752398947,31.359375,33.35243606567383,33.49430415306813,DTR
2047,31.5,33.675714193071634,32.91015625,32.61050033569336,32.662598142982965,ANN
2048,26.100000381469727,26.225000262260437,27.5078125,27.360158920288086,27.73446279407049,DTR
2049,33.900001525878906,33.60588253245634,32.69921875,33.8065185546875,32.73564631671122,ANN
2050,32.099998474121094,27.1875,26.49609375,26.53511619567871,26.038023987982726,DTR
2051,28.899999618530273,32.566667556762695,31.30078125,30.90089225769043,31.374662263140586,ANN
2052,34.29999923706055,34.03125,31.1875,31.69510269165039,31.68256412881297,DTR
2053,35.099998474121094,34.03125,31.10546875,31.92506217956543,31.776333627319275,DTR
2054,25.299999237060547,27.505769216097317,27.34765625,27.08359718322754,27.45507448720088,ANN
2055,24.899999618530273,24.94210524308054,25.0,24.84149742126465,23.444618624402576,DTR
2056,21.299999237060547,24.71666653951009,31.01953125,30.986328125,31.947808202476505,DTR
2057,34.900001525878906,34.694444232516815,35.8515625,34.68834686279297,34.82277964184446,SVR
2058,28.299999237060547,28.68947370428788,31.5,30.76445770263672,32.839993716176394,DTR
2059,34.599998474121094,35.472221798366974,30.17578125,29.649761199951172,28.471955446210874,DTR
2060,39.79999923706055,34.544230901277984,36.48828125,36.13887023925781,37.51168817729537,SVR
2061,26.299999237060547,25.756140223720617,28.76953125,27.72727394104004,28.812562386808203,DTR
2062,34.29999923706055,32.42666664123535,33.1796875,32.494117736816406,34.12950060752598,SVR
2063,27.899999618530273,24.211538388178898,27.390625,26.39101219177246,28.509918947814075,MLR
2064,36.79999923706055,37.1636361208829,37.3203125,35.3814582824707,37.12459784458686,SVR
2065,34.599998474121094,35.75000023841858,28.21875,27.893108367919922,28.22013993392732,DTR
2066,37.70000076293945,40.356250047683716,37.3203125,37.65655517578125,38.508610434762105,ANN
2067,34.400001525878906,33.675714193071634,34.953125,33.97213363647461,33.47095707418978,ANN
2068,33.79999923706055,33.81935464182207,34.5234375,34.161170959472656,34.24332344008054,DTR
2069,33.900001525878906,32.833333333333336,30.60546875,29.551422119140625,32.002632682390946,DTR
2070,31.899999618530273,31.859999465942384,33.10546875,32.97465133666992,35.44683975596317,DTR
2071,34.400001525878906,34.710000610351564,34.1484375,35.444068908691406,34.822462833331585,MLR
2072,28.200000762939453,26.29374998807907,29.82421875,28.362884521484375,30.16058337656152,ANN
2073,33.5,32.643749952316284,29.25,29.931522369384766,31.511563438948762,DTR
2074,34.099998474121094,34.237499713897705,33.875,35.45619201660156,33.1675927542384,DTR
2075,38.79999923706055,38.52500057220459,36.54296875,36.46243667602539,37.73048002073633,DTR
2076,34.70000076293945,32.96235302195829,34.1640625,34.286834716796875,33.89105533078032,ANN
2077,30.200000762939453,32.839999771118165,28.63671875,27.665176391601562,29.464485535318374,SVR
2078,21.0,23.6000001695421,25.32421875,24.146821975708008,24.747855110678465,DTR
2079,34.29999923706055,34.40999984741211,34.05078125,33.105857849121094,34.50377893417567,DTR
2080,37.0,39.02499961853027,35.69140625,35.30624771118164,36.64173388506823,SVR
2081,35.900001525878906,30.33888880411784,29.70703125,29.74138641357422,29.611402252415136,DTR
2082,36.20000076293945,36.76666768391927,35.03515625,34.904205322265625,34.56155751686505,DTR
2083,24.600000381469727,23.719999694824217,24.4453125,24.883697509765625,24.320822425819458,MLR
2084,37.900001525878906,36.79268283378787,33.52734375,33.592166900634766,35.07987033201806,DTR
2085,38.599998474121094,37.1999998826247,33.0,33.677574157714844,33.152678043273795,DTR
2086,22.700000762939453,26.29374998807907,29.17578125,28.1956844329834,28.964914927436404,DTR
2087,33.29999923706055,32.69054072612041,34.3203125,33.40620803833008,33.601378312184316,ANN
2088,27.799999237060547,27.6500000112197,29.7109375,28.834312438964844,29.701455791547218,DTR
2089,26.700000762939453,24.696000086466473,27.578125,27.049179077148438,27.476437801336605,ANN
2090,23.600000381469727,23.257142838977632,28.6953125,28.03428077697754,28.568780431118334,DTR
