 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Oct 31 07:34:14 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.,,,,,,,,,,,,
,,,,,,,,,,,,
Site Id,Date,Time,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) 
2078,03-12-2022,,30.4,33.4,27.6,35,30.6,10.5,10.4,10.5,11.6,13.9
2078,04-12-2022,,34,35.6,29.8,36.3,30.7,10.7,11.4,11.7,12.1,13.7
2078,05-12-2022,,32.5,34.3,28.6,35.7,30.7,9.9,10.3,10.7,11.9,13.7
2078,06-12-2022,,37.3,38.6,32.4,39.1,35.9,10.6,10.5,10.7,11.6,13.5
2078,07-12-2022,,35.3,36.4,30.4,36.9,34.3,13.9,13.4,13.2,12.2,13.5
2078,08-12-2022,,37.7,37.1,31,37.1,34.5,15,14.6,14.5,13.1,13.6
2078,09-12-2022,,37.3,36,30,36.5,33.8,15.1,14.9,14.9,13.8,13.8
2078,10-12-2022,,37.3,36.5,30.7,37,34.1,14.5,14.8,15,14.3,14.1
2078,11-12-2022,,38.8,37.4,31.5,38.1,35.1,13.8,13.9,14.1,14.2,14.4
2078,12-12-2022,,37.3,36,30.3,36.9,34,13.2,13.5,13.8,14.2,14.5
2078,13-12-2022,,35,35,29.1,36.3,33.9,11.7,12.5,13,14,14.6
2078,14-12-2022,,34.6,34.1,28.7,36,33.3,11.8,12.2,12.6,13.6,14.6
2078,15-12-2022,,40.7,39.3,33.2,39.2,36.5,11.7,11.7,12,13.1,14.4
2078,16-12-2022,,37,35.5,29.8,36.7,34.1,9.4,10.4,11,12.8,14.3
2078,17-12-2022,,35.2,34.5,28.9,36.2,33.9,8.2,9.1,9.7,12.1,14.2
2078,18-12-2022,,33.7,33.7,28.2,35.8,33.4,6.9,8,8.8,11.5,14
2078,19-12-2022,,33.4,33.4,27.9,35.6,33.1,5.3,6.8,7.6,10.7,13.6
2078,20-12-2022,,31.9,33.2,27.7,35.4,32.9,6.2,7,7.5,10,13.3
2078,21-12-2022,,31.7,33,27.8,35.3,32.9,7,7.7,8.1,9.9,12.9
2078,22-12-2022,,31,33,27.6,35.2,32.7,7.7,8,8.3,9.7,12.6
2078,23-12-2022,,36.9,33.3,27.5,35.2,32.6,7.4,8.5,8.7,9.9,12.4
2078,24-12-2022,,33.8,33.1,27.2,35,32.5,1.7,3.8,4.7,9.2,12.3
2078,25-12-2022,,32.2,32.7,27,34.8,32.4,0.9,2.6,3.3,7.9,12
2078,26-12-2022,,30.5,32.4,26.9,34.6,32.2,0.7,2.1,2.8,6.9,11.5
2078,27-12-2022,,30.5,32.3,26.8,34.6,32.1,0.9,2,2.6,6.3,11
2078,28-12-2022,,31.5,32.2,26.8,34.5,32,1.4,2.3,2.7,6,10.5
2078,29-12-2022,,34,32.3,26.9,34.5,32.1,3.5,3.6,4,5.9,10.1
2078,30-12-2022,,33.4,32.7,27.1,34.5,31.8,7.1,6.6,6.6,6.6,9.9
2078,31-12-2022,,36.7,32.8,27.3,34.7,31.8,9.5,8.8,8.6,7.7,9.8
